ts_code,symbol,name,market,area,industry,ths_industry,ths_concepts,pe,pb,total_mv,circ_mv,turnover_rate,turnover_rate_f,list_date,cr_end_date,current_ratio,fcf_end_date,fcf
920180.BJ,920180,爱得科技,北交所,江苏,医疗保健,医疗保健(A股),融资融券|医疗器械概念|新股与次新股,20.9804,2.1558,163127.9265,49259.5436,3.4545,3.4545,20260210,,,,
603284.SH,603284,林平发展,主板,安徽,造纸,原材料(A股),融资融券|新股与次新股|乡村振兴|参股银行|注册制次新股|专精特新,17.2732,1.4458,320060.4112,78401.1223,7.7502,7.7502,20260210,20260331,1.8618,,
688818.SH,688818,电科蓝天,科创板,天津,航空,信息技术(A股),智能电网|融资融券|机器人概念|光伏概念|无人机|卫星导航|央企国企改革|新股与次新股|军工|锂电池概念|燃料电池|注册制次新股|科创次新股|储能|钠离子电池|国企改革|固态电池|商业航天,388.8033,23.2869,12716019.7987,966491.6178,13.8369,13.8369,20260210,,,,
688816.SH,688816,易思维,科创板,浙江,专用机械,信息技术(A股),融资融券|高端装备|新股与次新股|注册制次新股|科创次新股|机器视觉,83.1006,3.5837,652000.0,125733.2578,11.1622,11.1622,20260211,,,,
920166.BJ,920166,海圣医疗,北交所,浙江,医疗保健,医疗保健(A股),融资融券|医疗器械概念|新股与次新股,20.3993,2.8081,175058.8244,55252.9438,2.5722,2.8231,20260212,,,,
920168.BJ,920168,通宝光电,北交所,江苏,汽车配件,非日常生活消费品(A股),融资融券|新能源汽车|充电桩|汽车电子|新股与次新股|工业互联网|专精特新|高压快充,18.4056,1.8013,147339.864,55222.0474,3.6318,3.6318,20260226,,,,
920183.BJ,920183,海菲曼,北交所,江苏,IT设备,非日常生活消费品(A股),融资融券|新股与次新股|消费电子概念|人民币贬值受益|专精特新,25.3067,4.3985,189346.336,43514.3308,5.8123,5.8123,20260304,,,,
920187.BJ,920187,通领科技,北交所,上海,汽车配件,非日常生活消费品(A股),融资融券|新股与次新股,14.202,1.6484,210163.2,77104.5872,2.6343,2.6343,20260305,,,,
301680.SZ,301680,固德电材,创业板,江苏,汽车配件,非日常生活消费品(A股),智能电网|融资融券|特高压|新能源汽车|核电|新股与次新股|深股通|锂电池概念|宁德时代概念|注册制次新股|储能|专精特新|柔性直流输电|汽车热管理,49.1565,4.6274,880660.8,178711.1773,9.5554,9.5554,20260306,,,,
920036.BJ,920036,觅睿科技,北交所,浙江,IT设备,非日常生活消费品(A股),物联网|融资融券|新股与次新股|人民币贬值受益|多模态AI|AI智能体|AI应用,28.3856,3.8533,224653.3019,53916.9515,10.5465,10.5465,20260309,,,,
920078.BJ,920078,族兴新材,北交所,湖南,小金属,原材料(A股),融资融券|新股与次新股|专精特新|核污染防治|商业航天,47.2204,3.9053,386400.0,66654.0,16.3609,16.3609,20260318,,,,
920028.BJ,920028,新恒泰,北交所,浙江,塑料,原材料(A股),融资融券|5G|新股与次新股|宁德时代概念|华为概念|比亚迪概念,27.9424,2.7418,310804.76,122838.6036,9.5708,9.5708,20260320,,,,
301682.SZ,301682,宏明电子,创业板,四川,元器件,信息技术(A股),融资融券|苹果概念|高端装备|新能源汽车|汽车电子|大飞机|核电|卫星导航|新股与次新股|深股通|军工|锂电池概念|芯片概念|消费电子概念|华为概念|超级电容|注册制次新股|储能|传感器|柔性直流输电|东数西算(算力)|比亚迪概念|先进封装|国企改革|可控核聚变|商业航天|西部大开发,62.2769,3.9673,1984901.0161,419465.7869,17.8139,17.8139,20260325,,,,
688781.SH,688781,视涯科技-UW,科创板,安徽,元器件,信息技术(A股),融资融券|智能穿戴|新股与次新股|OLED|芯片概念|注册制次新股|科创次新股|AI眼镜,,12.687,5146000.0,210137.4092,13.3281,13.3281,20260325,,,,
920069.BJ,920069,普昂医疗,北交所,浙江,医疗保健,医疗保健(A股),融资融券|医疗器械概念|新股与次新股|人民币贬值受益,21.7548,2.4674,195305.574,54544.6199,4.9791,4.9791,20260327,,,,
920188.BJ,920188,悦龙科技,北交所,山东,橡胶,非日常生活消费品(A股),融资融券|海工装备|天然气|新股与次新股|参股银行,24.04,2.6612,217027.2128,51760.9936,11.7162,11.7162,20260330,,,,
920055.BJ,920055,隆源股份,北交所,浙江,汽车配件,非日常生活消费品(A股),融资融券|新能源汽车|新股与次新股|专精特新|汽车热管理,15.069,1.7605,215560.0,48501.0,6.7367,6.7367,20260331,,,,
688813.SH,688813,泰金新能,科创板,陕西,专用机械,信息技术(A股),融资融券|核电|新股与次新股|军工|锂电池概念|华为概念|氢能源|注册制次新股|科创次新股|PCB概念|比亚迪概念|PET铜箔|国企改革|共封装光学(CPO)|西部大开发,119.8249,13.6554,2445760.0,459756.6551,12.5013,12.5013,20260331,,,,
001257.SZ,001257,盛龙股份,主板,河南,小金属,原材料(A股),融资融券|小金属概念|新股与次新股|深股通|注册制次新股|金属锌|金属铅|金属铜|国企改革,53.6504,6.2042,4742260.9603,353736.653,27.7677,27.7677,20260331,20260331,2.5919,20260331,716857159.4699999
301683.SZ,301683,慧谷新材,创业板,广东,染料涂料,原材料(A股),融资融券|粤港澳大湾区|新股与次新股|深股通|MiniLED|注册制次新股|专精特新|MicroLED概念|商业航天,39.603,3.4465,818935.29,185096.8088,21.2713,21.2713,20260401,,,,
920011.BJ,920011,晨光电机,北交所,浙江,电气设备,工业(A股),融资融券|智能家居|一带一路|机器人概念|家用电器|新股与次新股|小米概念|参股银行|专精特新,23.3176,2.5676,217992.0009,49048.2026,24.9795,24.9795,20260408,,,,
603459.SH,603459,红板科技,主板,江西,元器件,信息技术(A股),融资融券|智能穿戴|一带一路|机器人概念|汽车电子|卫星导航|新股与次新股|虚拟现实|锂电池概念|无人驾驶|芯片概念|小米概念|富士康概念|消费电子概念|华为概念|MiniLED|注册制次新股|东数西算(算力)|PCB概念|比亚迪概念|共封装光学(CPO)|存储芯片|智能座舱|商业航天|华为手机,157.7183,20.8941,8514400.53,892969.788,34.6932,34.6932,20260408,20260331,1.041,,
301696.SZ,301696,三瑞智能,创业板,江西,电气设备,工业(A股),融资融券|机器人概念|无人机|新股与次新股|碳纤维|深股通|军工|人民币贬值受益|注册制次新股|减速器|飞行汽车(eVTOL)|低空经济|人形机器人,140.5173,27.119,5920948.02,445293.8059,35.9757,35.9757,20260410,,,,
920181.BJ,920181,赛英电子,北交所,江苏,元器件,信息技术(A股),融资融券|新股与次新股|芯片概念|专精特新,52.2012,5.9905,459777.6,106642.86,18.0251,18.0251,20260410,,,,
688811.SH,688811,有研复材,科创板,北京,小金属,工业(A股),智能电网|融资融券|核电|卫星导航|央企国企改革|新股与次新股|军工|注册制次新股|科创次新股|国企改革|商业航天,243.7732,10.677,1679603.2295,308438.1728,18.386,18.386,20260410,,,,
920012.BJ,920012,创达新材,北交所,江苏,元器件,信息技术(A股),融资融券|汽车电子|新股与次新股|芯片概念|第三代半导体|有机硅概念|专精特新|先进封装,50.8833,4.0338,333780.0278,130605.5477,13.7419,13.7419,20260413,,,,
920177.BJ,920177,恒道科技,北交所,浙江,专用机械,原材料(A股),融资融券|新能源汽车|新股与次新股|专精特新,22.036,2.6339,174539.52,39271.392,10.7747,10.7747,20260416,,,,
603293.SH,603293,埃泰克,主板,安徽,汽车配件,非日常生活消费品(A股),融资融券|新能源汽车|汽车电子|新股与次新股|无人驾驶|注册制次新股|MCU芯片|专精特新|汽车芯片|毫米波雷达|智能座舱|小米汽车,34.5567,2.9456,858381.5238,168217.5772,15.0925,15.0925,20260416,20260331,1.4776,,
301666.SZ,301666,大普微-UW,创业板,深圳,IT设备,信息技术(A股),融资融券|新股与次新股|阿里巴巴概念|腾讯概念|百度概念|数据中心|抖音概念(字节概念)|注册制次新股|快手概念|专精特新|存储芯片|英伟达概念|小红书概念|DeepSeek概念,,116.0161,31102226.468,1890615.2559,29.358,29.358,20260416,,,,
301513.SZ,301513,尚水智能,创业板,深圳,专用机械,信息技术(A股),融资融券|高端装备|新股与次新股|锂电池概念|宁德时代概念|注册制次新股|钠离子电池|比亚迪概念|钙钛矿电池|固态电池,47.3,5.4613,739100.0,148921.1777,17.4893,17.4893,20260417,,,,
920191.BJ,920191,瑞尔竞达,北交所,安徽,其他建材,原材料(A股),融资融券|新股与次新股,21.8688,1.9928,202585.5468,45582.93,8.849,8.849,20260420,,,,
001312.SZ,001312,福恩股份,主板,浙江,纺织,非日常生活消费品(A股),融资融券|一带一路|新股与次新股|人民币贬值受益|注册制次新股,21.9106,2.1614,504700.0014,123637.6618,7.9462,7.9462,20260421,20260331,2.0211,20260331,-121741576.53
688820.SH,688820,盛合晶微,科创板,江苏,半导体,信息技术(A股),融资融券|新股与次新股|芯片概念|注册制次新股|科创次新股|先进封装|存储芯片,463.4159,22.1703,42657526.8213,3959470.5247,28.5624,28.5624,20260421,,,,
920125.BJ,920125,鸿仕达,北交所,江苏,专用机械,工业(A股),融资融券|新能源汽车|新股与次新股|芯片概念|消费电子概念|储能|PCB概念|先进封装,149.7571,15.3025,1044576.0,306556.6254,26.307,26.307,20260424,,,,
688808.SH,688808,联讯仪器,科创板,江苏,电器仪表,信息技术(A股),融资融券|高端装备|新股与次新股|芯片概念|注册制次新股|科创次新股|专精特新|共封装光学(CPO)|存储芯片|2026一季报预增,1051.9499,62.2783,18267274.726,3433324.3096,10.1178,10.1178,20260424,,,,
