ts_code,csname,extname,cname,index_code,index_name,list_date,exchange
159700.SZ,南方中证AAA科技创新公司债ETF,科创债ETF南方,南方中证AAA科技创新公司债交易型开放式指数证券投资基金,932160.CSI,中证AAA科技创新公司债指数,20250717,SZ
159701.SZ,招商中证物联网主题ETF,物联网ETF招商,招商中证物联网主题交易型开放式指数证券投资基金,930712.CSI,中证物联网主题指数,20211223,SZ
159703.SZ,天弘中证新材料主题ETF,新材料ETF天弘,天弘中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210608,SZ
159706.SZ,深证100ETF华安,深证100ETF华安,华安深证100交易型开放式指数证券投资基金,399330.SZ,深证100指数,20211220,SZ
159707.SZ,华宝中证800地产ETF,地产ETF华宝,华宝中证800地产交易型开放式指数证券投资基金,399965.SZ,中证800地产指数,20211112,SZ
159708.SZ,红利ETF,红利ETF西部利得,西部利得深证红利交易型开放式指数证券投资基金,399324.SZ,深证红利指数,20210702,SZ
159709.SZ,物联网ETF工银,物联网ETF工银,工银瑞信深证物联网50交易型开放式指数证券投资基金,399285.SZ,深证物联网50指数,20210702,SZ
159711.SZ,华夏中证港股通50ETF,港股通50ETF华夏,华夏中证港股通50交易型开放式指数证券投资基金,930931.CSI,中证港股通50指数,20211228,SZ
159712.SZ,国泰中证港股通50ETF,港股通50ETF国泰,国泰中证港股通50交易型开放式指数证券投资基金,930931.CSI,中证港股通50指数,20211111,SZ
159713.SZ,富国中证稀土产业ETF,稀土ETF富国,富国中证稀土产业交易型开放式指数证券投资基金,930598.CSI,中证稀土产业指数,20210816,SZ
159715.SZ,易方达中证稀土产业ETF,稀土ETF易方达,易方达中证稀土产业交易型开放式指数证券投资基金,930598.CSI,中证稀土产业指数,20210910,SZ
159716.SZ,华宝深证100ETF,深证100ETF华宝,华宝深证100交易型开放式指数证券投资基金,399330.SZ,深证100指数,20210628,SZ
159717.SZ,ESGETF,ESGETF鹏华,鹏华国证ESG300交易型开放式指数证券投资基金,399378.SZ,国证ESG300指数,20210929,SZ
159718.SZ,平安中证港股医药ETF,港股医药ETF平安,平安中证港股通医药卫生综合交易型开放式指数证券投资基金,930965.CSI,中证港股通医药卫生综合指数,20211228,SZ
159719.SZ,平安富时中国国企开放共赢ETF,国企ETF平安,平安富时中国国企开放共赢交易型开放式指数证券投资基金,GPCCH003.OTH,富时中国国企开放共赢指数,20211228,SZ
159720.SZ,智能车TK,智能车ETF泰康,泰康中证智能电动汽车交易型开放式指数证券投资基金,H11052.CSI,中证智能电动汽车指数,20210720,SZ
159721.SZ,深证100ETF永赢,深证100ETF永赢,永赢深证100交易型开放式指数证券投资基金,399330.SZ,深证100指数,20210625,SZ
159723.SZ,汇添富中证沪港深科技龙头ETF,科技龙头ETF汇添富,汇添富中证沪港深科技龙头交易型开放式指数证券投资基金,931524.CSI,中证沪港深科技龙头指数,20211015,SZ
159725.SZ,线上消费ETF工银,线上消费ETF工银,工银瑞信中证线上消费主题交易型开放式指数证券投资基金,931480.CSI,中证线上消费主题指数,20210702,SZ
159726.SZ,华夏恒生港股通中国内地企业高股息率ETF,港股通高股息ETF华夏,华夏恒生港股通中国内地企业高股息率交易型开放式指数证券投资基金,HSMCHYI.HI,恒生港股通中国内地企业高股息率指数,20211123,SZ
159728.SZ,南方国证在线消费ETF,在线消费ETF南方,南方国证在线消费交易型开放式指数证券投资基金,399361.SZ,国证在线消费指数,20220111,SZ
159729.SZ,汇添富中证沪港深互联网ETF,互联网ETF汇添富,汇添富中证沪港深互联网交易型开放式指数证券投资基金,930625.CSI,中证沪港深互联网指数,20210721,SZ
159730.SZ,博时龙头家电ETF,家电ETF博时,博时国证龙头家电交易型开放式指数证券投资基金,980028.SZ,国证龙头家电指数,20211224,SZ
159731.SZ,华夏中证石化产业ETF,石化ETF华夏,华夏中证石化产业交易型开放式指数证券投资基金,H11057.CSI,中证石化产业指数,20211210,SZ
159732.SZ,华夏国证消费电子主题ETF,消费电子ETF华夏,华夏国证消费电子主题交易型开放式指数证券投资基金,980030.SZ,国证消费电子主题指数,20210823,SZ
159735.SZ,港股消费,港股消费ETF银华,银华中证港股通消费主题交易型开放式指数证券投资基金,931454.CSI,中证港股通消费主题指数,20210604,SZ
159736.SZ,天弘中证食品饮料ETF,食品饮料ETF天弘,天弘中证食品饮料交易型开放式指数证券投资基金,930653.CSI,中证食品饮料指数,20210927,SZ
159738.SZ,华泰柏瑞中证沪港深云计算产业ETF,云计算ETF华泰柏瑞,华泰柏瑞中证沪港深云计算产业交易型开放式指数证券投资基金,931470.CSI,中证沪港深云计算产业指数,20220128,SZ
159739.SZ,大数据ETF,云计算ETF鹏华,鹏华中证云计算与大数据主题交易型开放式指数证券投资基金,930851.CSI,中证云计算与大数据主题指数,20211117,SZ
159740.SZ,大成恒生科技ETF(QDII),恒生科技ETF大成,大成恒生科技交易型开放式指数证券投资基金(QDII),HSTECH.HI,恒生科技指数,20210527,SZ
159741.SZ,嘉实恒生科技ETF(QDII),恒生科技ETF嘉实,嘉实恒生科技交易型开放式指数证券投资基金(QDII),HSTECH.HI,恒生科技指数,20210603,SZ
159742.SZ,博时恒生科技ETF(QDII),恒生科技ETF博时,博时恒生科技交易型开放式指数证券投资基金(QDII),HSTECH.HI,恒生科技指数,20210525,SZ
159743.SZ,博时湖北新旧动能转换ETF,湖北ETF博时,博时中证湖北新旧动能转换交易型开放式指数证券投资基金,931393.CSI,中证湖北新旧动能转换指数,20220111,SZ
159745.SZ,国泰中证全指建筑材料ETF,建材ETF国泰,国泰中证全指建筑材料交易型开放式指数证券投资基金,931009.CSI,中证全指建筑材料指数,20210618,SZ
159747.SZ,南方中证香港科技ETF(QDII),香港科技ETF南方,南方中证香港科技交易型开放式指数证券投资基金(QDII),931574.CSI,中证香港科技指数,20210714,SZ
159748.SZ,富国中证沪港深创新药产业ETF,创新药ETF富国,富国中证沪港深创新药产业交易型开放式指数证券投资基金,931409.CSI,中证沪港深创新药产业指数,20211203,SZ
159750.SZ,招商中证香港科技ETF(QDII),港股科技50ETF招商,招商中证香港科技交易型开放式指数证券投资基金(QDII),931574.CSI,中证香港科技指数,20220214,SZ
159751.SZ,港股科技ETF,港股通科技ETF鹏华,鹏华中证港股通科技交易型开放式指数证券投资基金,931573.CSI,中证港股通科技指数,20211228,SZ
159752.SZ,申万菱信中证内地新能源主题ETF,新能源ETF申万菱信,申万菱信中证内地新能源主题交易型开放式指数证券投资基金,000941.CSI,中证内地新能源主题指数,20210728,SZ
159755.SZ,广发国证新能源车电池ETF,电池ETF广发,广发国证新能源车电池交易型开放式指数证券投资基金,980032.SZ,国证新能源车电池指数,20210624,SZ
159757.SZ,景顺长城国证新能源车电池ETF,电池ETF景顺,景顺长城国证新能源车电池交易型开放式指数证券投资基金,980032.SZ,国证新能源车电池指数,20210809,SZ
159758.SZ,华夏中证红利质量ETF,红利质量ETF华夏,华夏中证红利质量交易型开放式指数证券投资基金,931468.CSI,中证红利质量指数,20211228,SZ
159760.SZ,医疗健康,医疗健康ETF泰康,泰康国证公共卫生与医疗健康交易型开放式指数证券投资基金,980016.SZ,国证公共卫生与医疗健康指数,20211220,SZ
159761.SZ,国泰中证新材料主题ETF,新材料ETF国泰,国泰中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20211213,SZ
159763.SZ,建信中证新材料主题ETF,新材料ETF建信,建信中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210913,SZ
159766.SZ,富国中证旅游主题ETF,旅游ETF富国,富国中证旅游主题交易型开放式指数证券投资基金,930633.CSI,中证旅游主题指数,20210723,SZ
159767.SZ,兴银国证新能源车电池ETF,电池龙头ETF兴银,兴银国证新能源车电池交易型开放式指数证券投资基金,980032.SZ,国证新能源车电池指数,20210823,SZ
159768.SZ,房地产ETF,房地产ETF银华,银华中证内地地产主题交易型开放式指数证券投资基金,000948.CSI,中证内地地产主题指数,20220216,SZ
159770.SZ,天弘中证机器人ETF,机器人ETF天弘,天弘中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20211108,SZ
159773.SZ,华泰柏瑞创业板科技ETF,创业板科技ETF华泰柏瑞,华泰柏瑞创业板科技交易型开放式指数证券投资基金,399276.SZ,创业板科技指数,20211008,SZ
159775.SZ,建信国证新能源车电池ETF,电池ETF建信,建信国证新能源车电池交易型开放式指数证券投资基金,980032.SZ,国证新能源车电池指数,20220124,SZ
159776.SZ,港股通医药ETF,港股医药ETF银华,银华中证港股通医药卫生综合交易型开放式指数证券投资基金,930965.CSI,中证港股通医药卫生综合指数,20220325,SZ
159777.SZ,国联安创科技ETF,创科技ETF国联安,国联安创业板科技交易型开放式指数证券投资基金,399276.SZ,创业板科技指数,20211018,SZ
159778.SZ,工业互联ETF,工业互联网ETF鹏华,鹏华中证工业互联网主题交易型开放式指数证券投资基金,931495.CSI,中证工业互联网主题指数,20220217,SZ
159779.SZ,招商中证消费电子主题ETF,消费电子ETF招商,招商中证消费电子主题交易型开放式指数证券投资基金,931494.CSI,中证消费电子主题指数,20211126,SZ
159780.SZ,南方中证科创创业50ETF,科创创业50ETF南方,南方中证科创创业50交易型开放式指数证券投资基金,931643.CSI,中证科创创业50指数,20210705,SZ
159781.SZ,易方达中证科创创业50ETF,科创创业ETF易方达,易方达中证科创创业50交易型开放式指数证券投资基金,931643.CSI,中证科创创业50指数,20210705,SZ
159782.SZ,双创50,双创50ETF银华,银华中证科创创业50交易型开放式指数证券投资基金,931643.CSI,中证科创创业50指数,20210707,SZ
159783.SZ,华夏中证科创创业50ETF,科创创业50ETF华夏,华夏中证科创创业50交易型开放式指数证券投资基金,931643.CSI,中证科创创业50指数,20210705,SZ
159786.SZ,VRETF,VRETF银华,银华中证虚拟现实主题交易型开放式指数证券投资基金,930821.CSI,中证虚拟现实主题指数,20210806,SZ
159787.SZ,易方达中证全指建筑材料ETF,建材ETF易方达,易方达中证全指建筑材料交易型开放式指数证券投资基金,931009.CSI,中证全指建筑材料指数,20220315,SZ
159788.SZ,易方达中证港股通中国100ETF,港股通100ETF易方达,易方达中证港股通中国100交易型开放式指数证券投资基金,930957.CSI,中证港股通中国100指数,20220302,SZ
159790.SZ,华夏中证内地低碳经济主题ETF,碳中和ETF华夏,华夏中证内地低碳经济主题交易型开放式指数证券投资基金,000977.CSI,中证内地低碳经济主题指数,20210806,SZ
159791.SZ,华夏沪深300ESG基准ETF,300ESGETF华夏,华夏沪深300ESG基准交易型开放式指数证券投资基金,931463.CSI,沪深300ESG基准指数,20220308,SZ
159792.SZ,富国中证港股通互联网ETF,港股通互联网ETF富国,富国中证港股通互联网交易型开放式指数证券投资基金,931637.CSI,中证港股通互联网指数,20210928,SZ
159793.SZ,平安中证沪港深线上消费主题ETF,线上消费ETF平安,平安中证沪港深线上消费主题交易型开放式指数证券投资基金,931481.CSI,中证沪港深线上消费主题指数,20211124,SZ
159795.SZ,汇添富中证智能汽车主题ETF,智能汽车ETF汇添富,汇添富中证智能汽车主题交易型开放式指数证券投资基金,930721.CSI,中证智能汽车主题指数,20220214,SZ
159796.SZ,汇添富中证电池主题ETF,电池ETF汇添富,汇添富中证电池主题交易型开放式指数证券投资基金,931719.CSI,中证电池主题指数,20220314,SZ
159797.SZ,汇添富中证全指医疗器械ETF,医疗器械ETF汇添富,汇添富中证全指医疗器械交易型开放式指数证券投资基金,H30217.CSI,中证全指医疗器械指数,20220516,SZ
159798.SZ,易方达中证消费50ETF,消费ETF易方达,易方达中证消费50交易型开放式指数证券投资基金,931139.CSI,中证消费50指数,20220511,SZ
159800.SZ,鹏华中证800ETF,中证800ETF鹏华,鹏华中证800交易型开放式指数证券投资基金,000906.SH,中证800指数,20240712,SZ
159801.SZ,广发国证半导体芯片ETF,芯片ETF广发,广发国证半导体芯片交易型开放式指数证券投资基金,980017.SZ,国证半导体芯片指数,20200218,SZ
159804.SZ,国寿安保创精选88ETF,创中盘88ETF国寿,国寿安保国证创业板中盘精选88交易型开放式指数证券投资基金,399291.SZ,国证创业板中盘精选88指数,20200331,SZ
159805.SZ,传媒ETF,传媒ETF鹏华,鹏华中证传媒交易型开放式指数证券投资基金,399971.SZ,中证传媒指数,20200417,SZ
159806.SZ,国泰中证新能源汽车ETF,新能源车ETF国泰,国泰中证新能源汽车交易型开放式指数证券投资基金,399976.SZ,中证新能源汽车指数,20200320,SZ
159807.SZ,易方达中证科技50ETF,科技ETF易方达,易方达中证科技50交易型开放式指数证券投资基金,931380.CSI,中证科技50指数,20200330,SZ
159808.SZ,融通创业板ETF,创100ETF融通,融通创业板交易型开放式指数证券投资基金,399006.SZ,创业板指数,20200904,SZ
159810.SZ,浦银安盛创业板ETF,创业板ETF浦银,浦银安盛创业板交易型开放式指数证券投资基金,399006.SZ,创业板指数,20200710,SZ
159811.SZ,博时5G50ETF,5GETF博时,博时中证5G产业50交易型开放式指数证券投资基金,931406.CSI,中证5G产业50指数,20200422,SZ
159812.SZ,前海开源黄金ETF,黄金ETF前海开源,前海开源黄金交易型开放式证券投资基金,Au99.99.SGE,黄金9999,20200529,SZ
159813.SZ,芯片,半导体ETF鹏华,鹏华国证半导体芯片交易型开放式指数证券投资基金,980017.SZ,国证半导体芯片指数,20200525,SZ
159814.SZ,西部利得创业板大盘ETF,创业大盘ETF西部利得,西部利得创业板大盘交易型开放式指数证券投资基金,399293.SZ,创业板大盘指数,20200717,SZ
159816.SZ,0-4地债,0-4年地方债ETF鹏华,鹏华中证0-4年期地方政府债交易型开放式指数证券投资基金,931161.CSI,中证0-4年期地方政府债指数,20200904,SZ
